product_id,product_title,product_category,cnt,helpful_votes_cnt,total_votes_cnt,verified_purchase_cnt,vine_cnt,star_rating_mean,helpful_votes_mean,total_votes_mean,star_rating_with_verified_purchase_mean,star_rating_with_vine_mean,star_rating_with_votes_mean,star_rating_helpful_votes_weighted_mean,sentiment_score_mean,helpful_votes_ratio,verified_purchase_ratio,vine_ratio,percent_rank,label,unscaled_features,features,prediction
B00005JP4N,Looker,Video_DVD,104,140,209,82,0,4.355769230769231,1.3461538461538463,2.0096153846153846,4.487804878048781,,9.75,3.6967528760038877,5.25,0.6698564593301436,0.7884615384615384,0.0,0.2538121003443187,0.2538121003443187,"[4.355769230769231, 104.0, 2.0096153846153846, 1.3461538461538463, 5.25]","[8.586445930393332, 0.4936900700818524, 0.4926639219121002, 0.457318562878349, 1.4546952019195907]",0.35591870679039833
B000PC704W,Transmorphers,Video_DVD,27,61,95,5,0,2.4074074074074074,2.259259259259259,3.5185185185185186,2.4,,5.777777777777778,2.027318771763216,6.037037037037037,0.6421052631578947,0.18518518518518517,0.0,0.010259293092544445,0.010259293092544445,"[2.4074074074074074, 27.0, 3.5185185185185186, 2.259259259259259, 6.037037037037037]","[4.745676926617524, 0.1281695374250963, 0.8625765636171452, 0.7675208896561496, 1.67277120220736]",0.07911539034166494
1442303093,UR,Books,63,11,42,44,0,3.7301587301587302,0.1746031746031746,0.6666666666666666,3.7954545454545454,,4.222222222222222,3.412309368191721,6.111111111111111,0.2619047619047619,0.6984126984126984,0.0,0.0813081308130813,0.0813081308130813,"[3.7301587301587302, 63.0, 0.6666666666666666, 0.1746031746031746, 6.111111111111111]","[7.353191721462316, 0.29906225399189135, 0.1634355594221959, 0.059316602713472916, 1.693296002234444]",0.23474728587428234
B002ZG98SW,Repo Men,Video_DVD,75,125,305,27,0,3.2666666666666666,1.6666666666666667,4.066666666666666,4.148148148148148,,7.573333333333333,2.5196116019057198,4.08,0.4098360655737705,0.36,0.0,0.43391188251001334,0.43391188251001334,"[3.2666666666666666, 75.0, 4.066666666666666, 1.6666666666666667, 4.08]","[6.4395185373487, 0.3560264928474897, 0.996956912475395, 0.5662039349922415, 1.1305059854917963]",0.2104458319599289
B002SKAHCQ,A Perfect Getaway,Video_DVD,32,116,241,12,0,3.5625,3.625,7.53125,4.25,,15.46875,2.1809538514022204,-12.59375,0.48132780082987553,0.375,0.0,0.43391188251001334,0.43391188251001334,"[3.5625, 32.0, 7.53125, 3.625, -12.59375]","[7.022689221215739, 0.15190463694826228, 1.8463110853476195, 1.2314935586081253, -3.4895367046047325]",0.453519544833214
B0043CT8KO,Beverly Hills Chihuahua 2,Video_DVD,108,108,162,96,0,4.296296296296297,1.0,1.5,4.427083333333333,,7.333333333333333,4.205625023541066,5.4907407407407405,0.6666666666666666,0.8888888888888888,0.0,0.17075398777317125,0.17075398777317125,"[4.296296296296297, 108.0, 1.5, 1.0, 5.4907407407407405]","[8.469208053655889, 0.5126781497003852, 0.3677300086999408, 0.3397223609953449, 1.5214008020076142]",0.5409821717923914
B0013D8LMC,Hero Wanted,Video_DVD,24,69,101,16,0,4.0,2.875,4.208333333333333,4.3125,,15.958333333333334,3.2433862433862433,5.791666666666667,0.6831683168316832,0.6666666666666666,0.0,0.14847867331881104,0.14847867331881104,"[4.0, 24.0, 4.208333333333333, 2.875, 5.791666666666667]","[7.885124739610654, 0.11392847771119671, 1.0316869688526116, 0.9767017878616167, 1.6047828021176438]",0.40958551318326525
0393328627,The History of Love,Books,341,991,1577,129,0,4.055718475073314,2.906158357771261,4.624633431085044,4.255813953488372,,12.683284457478006,3.478116884879437,7.87683284457478,0.6284083703233989,0.3782991202346041,0.0,0.32323232323232326,0.32323232323232326,"[4.055718475073314, 341.0, 4.624633431085044, 2.906158357771261, 7.87683284457478]","[7.994961521174146, 1.61873378747992, 1.1337443278979604, 0.9872869787284071, 2.18255065625249]",0.4923283963789822
B00B96TGQS,The Haunting in Connecticut 2: Ghosts of Georgia,Video_DVD,66,98,128,51,0,4.0606060606060606,1.4848484848484849,1.9393939393939394,4.431372549019608,,9.378787878787879,3.75513593647922,4.818181818181818,0.765625,0.7727272727272727,0.0,0.2243693345513316,0.2243693345513316,"[4.0606060606060606, 66.0, 1.9393939393939394, 1.4848484848484849, 4.818181818181818]","[8.004596326574452, 0.31330331370579095, 0.47544890013729724, 0.5044362329930879, 1.3350449472162478]",0.20133946981761727
B00005QZ7V,The Object of My Affection,Video_DVD,37,104,163,10,0,4.054054054054054,2.810810810810811,4.405405405405405,4.5,,15.513513513513514,3.1975299475299477,14.378378378378379,0.6380368098159509,0.2702702702702703,0.0,0.2243693345513316,0.2243693345513316,"[4.054054054054054, 37.0, 4.405405405405405, 2.810810810810811, 14.378378378378379]","[7.991680479335122, 0.17563973647142828, 1.0799998453709974, 0.9548952849598885, 3.984030102554555]",0.3999746621208011
B00NKHC5RQ,What If,Video_DVD,33,79,118,22,0,4.424242424242424,2.393939393939394,3.5757575757575757,4.5,,15.151515151515152,4.039506869941652,6.787878787878788,0.6694915254237288,0.6666666666666666,0.0,0.6404328578455485,0.6404328578455485,"[4.424242424242424, 33.0, 3.5757575757575757, 2.393939393939394, 6.787878787878788]","[8.721425848357237, 0.15665165685289548, 0.8766089096281418, 0.813274742988856, 1.8808180388455313]",0.484527104670269
1573624047,Swimming with Sharks,Video_DVD,46,81,167,10,0,4.173913043478261,1.7608695652173914,3.630434782608696,4.5,,9.565217391304348,3.0206233078515687,4.195652173913044,0.48502994011976047,0.21739130434782608,0.0,0.6404328578455485,0.6404328578455485,"[4.173913043478261, 46.0, 3.630434782608696, 1.7608695652173914, 4.195652173913044]","[8.227956250028509, 0.21836291561312704, 0.8900132094621757, 0.5982067661004987, 1.1625514450123438]",0.4043949503089715
B003Y5H5EW,Underworld: Awakening,Video_DVD,652,934,1710,540,0,4.303680981595092,1.4325153374233128,2.6226993865030677,4.448148148148148,,10.438650306748466,3.7464883825239435,4.690184049079755,0.5461988304093567,0.8282208588957055,0.0,0.3942800927552526,0.3942800927552526,"[4.303680981595092, 652.0, 2.6226993865030677, 1.4325153374233128, 4.690184049079755]","[8.483765344841832, 3.095056977820844, 0.6429635121440683, 0.486657492591491, 1.2995787109173558]",0.5524691876195076
1576737535,The Truth Seeker (O'Malley #3),Books,31,113,123,0,0,4.838709677419355,3.6451612903225805,3.967741935483871,,,22.70967741935484,4.5638760880696365,8.806451612903226,0.9186991869918699,0.0,0.0,0.9522952295229523,0.9522952295229523,"[4.838709677419355, 31.0, 3.967741935483871, 3.6451612903225805, 8.806451612903226]","[9.538457346303211, 0.1471576170436291, 0.9727051843030693, 1.238342799757225, 2.4401338870909264]",0.7774640439747618
B000XFVIN0,December Boys,Video_DVD,48,159,221,21,0,4.291666666666667,3.3125,4.604166666666667,4.523809523809524,,17.604166666666668,3.296669925898835,8.833333333333334,0.7194570135746606,0.4375,0.0,0.43391188251001334,0.43391188251001334,"[4.291666666666667, 48.0, 4.604166666666667, 3.3125, 8.833333333333334]","[8.46008175187393, 0.22785695542239343, 1.1287268322595405, 1.12533032079708, 2.4475824032297875]",0.4767609895958861
B000BGH2A4,Sympathy for Mr. Vengeance,Video_DVD,46,256,391,19,0,4.282608695652174,5.565217391304348,8.5,4.578947368421052,,28.804347826086957,3.2261477034312263,2.760869565217391,0.6547314578005116,0.41304347826086957,0.0,0.857213126273628,0.857213126273628,"[4.282608695652174, 46.0, 8.5, 5.565217391304348, 2.760869565217391]","[8.442225944039667, 0.21836291561312704, 2.083803382632998, 1.8906287916262674, 0.764994992313822]",0.5958627481032249
B0002VEUIK,Thriller: A Cruel Picture,Video_DVD,77,458,830,46,0,3.4285714285714284,5.9480519480519485,10.779220779220779,3.369565217391304,,25.350649350649352,2.015729856296709,1.025974025974026,0.5518072289156627,0.5974025974025974,0.0,0.5565315157051507,0.5565315157051507,"[3.4285714285714284, 77.0, 10.779220779220779, 5.9480519480519485, 1.025974025974026]","[6.758678348237703, 0.3655205326567561, 2.64256196728096, 2.0206862511151686, 0.28428180816734117]",0.4774644786103885
B00005JM8W,Into the Night,Video_DVD,67,150,271,49,0,4.611940298507463,2.2388059701492535,4.044776119402985,4.73469387755102,,14.522388059701493,2.8311368313343737,4.343283582089552,0.5535055350553506,0.7313432835820896,0.0,0.5140889607195559,0.5140889607195559,"[4.611940298507463, 67.0, 4.044776119402985, 2.2388059701492535, 4.343283582089552]","[9.091431136342134, 0.3180503336104242, 0.9915903717182484, 0.7605724499895781, 1.2034578642746294]",0.69744759577692
B005Y1B3HE,Chalet Girl,Video_DVD,22,53,78,20,0,4.545454545454546,2.409090909090909,3.5454545454545454,4.55,,13.272727272727273,4.403521703521704,7.045454545454546,0.6794871794871795,0.9090909090909091,0.0,0.5140889607195559,0.5140889607195559,"[4.545454545454546, 22.0, 3.5454545454545454, 2.409090909090909, 7.045454545454546]","[8.960369022284835, 0.10443443790193033, 0.8691800205634964, 0.8184220514887856, 1.9521883662124377]",0.5112040838482577
B000MMLP9G,Strange Circus,Video_DVD,24,115,194,12,0,3.5,4.791666666666667,8.083333333333334,4.0,,20.833333333333332,2.67343513407318,4.625,0.5927835051546392,0.5,0.0,0.7941817159721735,0.7941817159721735,"[3.5, 24.0, 8.083333333333334, 4.791666666666667, 4.625]","[6.899484147159322, 0.11392847771119671, 1.9816561579941256, 1.6278363131026945, 1.2815172016910679]",0.4399754615991429
B004EPYZO4,The Rite,Video_DVD,144,547,810,86,0,3.9791666666666665,3.798611111111111,5.625,4.337209302325581,,17.1875,2.909084340957001,5.444444444444445,0.6753086419753086,0.5972222222222222,0.0,0.2835359426603893,0.2835359426603893,"[3.9791666666666665, 144.0, 5.625, 3.798611111111111, 5.444444444444445]","[7.844056381591848, 0.6835708662671802, 1.378987532624778, 1.290473135169817, 1.5085728019906868]",0.45390795788013855
B005LPMBPQ,My Cousin Rachel,Video_DVD,34,132,141,31,0,4.823529411764706,3.8823529411764706,4.147058823529412,4.806451612903226,,24.0,4.589382167961524,7.823529411764706,0.9361702127659575,0.9117647058823529,0.0,0.2538121003443187,0.2538121003443187,"[4.823529411764706, 34.0, 4.147058823529412, 3.8823529411764706, 7.823529411764706]","[9.508532774236377, 0.16139867675752867, 1.0166653181704246, 1.318922107393692, 2.1677810852135075]",0.7774640439747618
0783233515,The 'Burbs,Video_DVD,282,331,464,193,0,4.659574468085107,1.173758865248227,1.6453900709219857,4.709844559585492,,10.124113475177305,4.493070094772427,5.450354609929078,0.7133620689655172,0.6843971631205674,0.0,0.600660529829246,0.600660529829246,"[4.659574468085107, 282.0, 1.6453900709219857, 1.173758865248227, 5.450354609929078]","[9.185331478589006, 1.3386596131065613, 0.40337287006329203, 0.39875213294134454, 1.5102104190141241]",0.532484473393781
6305191883,Henry: Portrait of a Serial Killer,Video_DVD,71,267,583,11,0,3.7183098591549295,3.76056338028169,8.211267605633802,3.8181818181818183,,19.732394366197184,2.8140734558329092,-5.0,0.45797598627787306,0.15492957746478872,0.0,0.6837889115311644,0.6837889115311644,"[3.7183098591549295, 71.0, 8.211267605633802, 3.76056338028169, -5.0]","[7.329834264990185, 0.33703841322895695, 2.0130196720381734, 1.277547470221931, -1.3854240018281816]",0.4372288785893183
B00N1JQ0N8,Automata,Video_DVD,32,137,164,26,0,3.8125,4.28125,5.125,3.8461538461538463,,25.09375,3.0610795454545454,2.875,0.8353658536585366,0.8125,0.0,0.2243693345513316,0.2243693345513316,"[3.8125, 32.0, 5.125, 4.28125, 2.875]","[7.515509517441404, 0.15190463694826228, 1.2564108630581312, 1.4544363580113204, 0.7966188010512044]",0.2778545938539021
B0000696I1,Teenage Mutant Ninja Turtles III,Video_DVD,151,188,300,65,0,3.993377483443709,1.2450331125827814,1.9867549668874172,4.815384615384615,,7.7947019867549665,3.556967976835526,6.79734219269103,0.6266666666666667,0.4304635761589404,0.0,0.11088468835640503,0.11088468835640503,"[3.993377483443709, 151.0, 1.9867549668874172, 1.2450331125827814, 6.79734219269103]","[7.872069897326531, 0.7168000055996127, 0.487059614172107, 0.42296558852400556, 1.8834402044787106]",0.25963279422047314
B000063ING,Agnes of God,Video_DVD,53,136,259,27,0,4.622641509433962,2.5660377358490565,4.886792452830188,4.962962962962963,,15.415094339622641,2.743621618000963,5.7924528301886795,0.525096525096525,0.5094339622641509,0.0,0.43391188251001334,0.43391188251001334,"[4.622641509433962, 53.0, 4.886792452830188, 2.5660377358490565, 5.7924528301886795]","[9.112526232097219, 0.2515920549455594, 1.1980134874627002, 0.8717403980257907, 1.6050006360801954]",0.7538322391443543
0783230346,The Eiger Sanction,Video_DVD,91,236,444,53,0,3.901098901098901,2.5934065934065935,4.8791208791208796,4.169811320754717,,14.714285714285714,3.083294969009255,4.153846153846154,0.5315315315315315,0.5824175824175825,0.0,0.43391188251001334,0.43391188251001334,"[3.901098901098901, 91.0, 4.8791208791208796, 2.5934065934065935, 4.153846153846154]","[7.69016286418072, 0.43197881132162086, 1.196132775551456, 0.8810382109329825, 1.1509676322880278]",0.4624622140796028
B0000VCZKC,Stark Raving Mad,Video_DVD,25,96,142,11,0,3.88,3.84,5.68,4.2727272727272725,,19.64,3.190069708069708,9.68,0.676056338028169,0.44,0.0,0.43391188251001334,0.43391188251001334,"[3.88, 25.0, 5.68, 3.84, 9.68]","[7.648570997422334, 0.1186754976158299, 1.392470966277109, 1.3045338662221244, 2.6821808675393597]",0.3974499826556782
B0087OULG4,6 Bullets,Video_DVD,59,55,74,43,0,4.237288135593221,0.9322033898305084,1.2542372881355932,4.372093023255814,,7.559322033898305,4.045158092972544,5.932203389830509,0.7432432432432432,0.7288135593220338,0.0,0.19584006745836555,0.19584006745836555,"[4.237288135593221, 59.0, 1.2542372881355932, 0.9322033898305084, 5.932203389830509]","[8.352886376706202, 0.2800741743733586, 0.3074804592519279, 0.31669033652108425, 1.6437233919995375]",0.35648881097181484
B002ZG99M2,The Spy Next Door,Video_DVD,83,159,206,59,0,4.156626506024097,1.9156626506024097,2.4819277108433737,4.508474576271187,,12.337349397590362,3.9107533036291544,6.457831325301205,0.7718446601941747,0.7108433734939759,0.0,0.19584006745836555,0.19584006745836555,"[4.156626506024097, 83.0, 2.4819277108433737, 1.9156626506024097, 6.457831325301205]","[8.193879623992999, 0.3940026520845553, 0.6084528658007053, 0.6507934385332511, 1.7893669035660371]",0.26650436123660254
B00005IA7Z,Cutter's Way,Video_DVD,24,171,310,7,0,3.9583333333333335,7.125,12.916666666666666,4.0,,34.333333333333336,3.040519594744872,5.333333333333333,0.5516129032258065,0.2916666666666667,0.0,0.47445717096479517,0.47445717096479517,"[3.9583333333333335, 24.0, 12.916666666666666, 7.125, 5.333333333333333]","[7.802988023573043, 0.11392847771119671, 3.1665639638050456, 2.4205218220918328, 1.4777856019500604]",0.5614140567143993
B00L0DKO98,Ida,Video_DVD,58,97,206,38,0,4.137931034482759,1.6724137931034482,3.5517241379310347,4.2894736842105265,,10.379310344827585,2.890835480528134,3.5517241379310347,0.470873786407767,0.6551724137931034,0.0,0.7941817159721735,0.7941817159721735,"[4.137931034482759, 58.0, 3.5517241379310347, 1.6724137931034482, 3.5517241379310347]","[8.157025592700677, 0.2753271544687254, 0.8707170320941128, 0.5681563623542837, 0.9841287737124325]",0.41225560071469514
B00005JKIQ,K-PAX,Video_DVD,55,157,331,1,0,3.618181818181818,2.8545454545454545,6.0181818181818185,5.0,,13.381818181818181,2.6060359316162023,9.145454545454545,0.4743202416918429,0.01818181818181818,0.0,0.7941817159721735,0.7941817159721735,"[3.618181818181818, 55.0, 6.0181818181818185, 2.8545454545454545, 9.145454545454545]","[7.132453741738728, 0.2610860947548258, 1.4753773682385505, 0.9697529213867119, 2.534066446980274]",0.49154616774452503
B004QL7JYO,Everything Must Go,Video_DVD,51,332,419,21,0,3.803921568627451,6.509803921568627,8.215686274509803,3.8095238095238093,,29.80392156862745,3.0577561743651707,7.784313725490196,0.7923627684964201,0.4117647058823529,0.0,0.35577260909282554,0.35577260909282554,"[3.803921568627451, 51.0, 8.215686274509803, 6.509803921568627, 7.784313725490196]","[7.4985990170807195, 0.242098015136293, 2.0141029234676493, 2.211525957852049, 2.1569150146109335]",0.49141928367620274
B001ILFUBE,Swing Vote,Video_DVD,74,119,270,27,0,3.2432432432432434,1.6081081081081081,3.6486486486486487,4.2592592592592595,,7.8108108108108105,1.9032319407319405,5.6891891891891895,0.44074074074074077,0.36486486486486486,0.0,0.2835359426603893,0.2835359426603893,"[3.2432432432432434, 74.0, 3.6486486486486487, 1.6081081081081081, 5.6891891891891895]","[6.393344383468098, 0.35127947294285655, 0.8944783995403965, 0.5463102832222438, 1.576387850728823]",0.1818424292833585
0767821610,Eyes of Laura Mars,Video_DVD,58,249,319,38,0,4.4655172413793105,4.293103448275862,5.5,4.578947368421052,,23.344827586206897,3.5239105721864346,6.120689655172414,0.780564263322884,0.6551724137931034,0.0,0.2538121003443187,0.2538121003443187,"[4.4655172413793105, 58.0, 5.5, 4.293103448275862, 6.120689655172414]","[8.80279011878948, 0.2753271544687254, 1.3483433652331163, 1.4584632394455326, 1.6959500712034636]",0.5012922561433848
B000FAOCC2,Don't Move,Video_DVD,21,89,104,5,0,4.142857142857143,4.238095238095238,4.9523809523809526,3.4,,21.285714285714285,3.747557997557998,12.333333333333334,0.8557692307692307,0.23809523809523808,0.0,0.7578525753636427,0.7578525753636427,"[4.142857142857143, 21.0, 4.9523809523809526, 4.238095238095238, 12.333333333333334]","[8.166736337453893, 0.09968741799729712, 1.2140927271363127, 1.4397757204088428, 3.4173792045095146]",0.47539969599202275
B007K7IBTI,The Decoy Bride,Video_DVD,130,220,273,99,0,4.538461538461538,1.6923076923076923,2.1,4.656565656565657,,12.692307692307692,4.375442295717006,8.215384615384615,0.8058608058608059,0.7615384615384615,0.0,0.3942800927552526,0.3942800927552526,"[4.538461538461538, 130.0, 2.1, 1.6923076923076923, 8.215384615384615]","[8.946583839173627, 0.6171125876023156, 0.5148220121799172, 0.574914764761353, 2.276358206080766]",0.5647583211093755
B005LAIH86,Think Like a Man,Video_DVD,291,156,229,261,0,4.501718213058419,0.5360824742268041,0.7869415807560137,4.601532567049809,,6.738831615120275,4.341681872129793,5.876288659793815,0.6812227074235808,0.8969072164948454,0.0,0.720609936055091,0.720609936055091,"[4.501718213058419, 291.0, 0.7869415807560137, 0.5360824742268041, 5.876288659793815]","[8.874152413135702, 1.3813827922482602, 0.1929213562251694, 0.18211920383255603, 1.6282302701898217]",0.4195160067567095
B0001I55M4,Calendar Girls,Video_DVD,286,252,499,201,0,4.611888111888112,0.8811188811188811,1.7447552447552448,4.731343283582089,,8.426573426573427,4.4212731645875,7.496503496503497,0.5050100200400801,0.7027972027972028,0.0,0.600660529829246,0.600660529829246,"[4.611888111888112, 286.0, 1.7447552447552448, 0.8811188811188811, 7.496503496503497]","[9.091328261841305, 1.3576476927250942, 0.42773257422207567, 0.29933578661128296, 2.077167174768966]",0.5608826709205739
B00008DP4A,Scooby-Doo Meets the Boo Brothers,Video_DVD,65,72,110,51,0,4.723076923076923,1.1076923076923078,1.6923076923076923,4.803921568627451,,8.923076923076923,3.996171576901801,5.292307692307692,0.6545454545454545,0.7846153846153846,0.0,0.600660529829246,0.600660529829246,"[4.723076923076923, 65.0, 1.6923076923076923, 1.1076923076923078, 5.292307692307692]","[9.310512673309503, 0.3085562938011578, 0.41487488161018965, 0.37630784602561285, 1.4664180203965984]",0.542220136091025
1559360615,"Angels in America, Part One: Millennium Approaches",Books,33,100,264,12,0,3.878787878787879,3.0303030303030303,8.0,3.25,,16.03030303030303,2.9341445760106044,3.272727272727273,0.3787878787878788,0.36363636363636365,0.0,0.8614861486148615,0.8614861486148615,"[3.878787878787879, 33.0, 8.0, 3.0303030303030303, 3.272727272727273]","[7.646181565683058, 0.15665165685289548, 1.961226713066351, 1.0294616999858937, 0.9068229830148098]",0.44835259962889606
B00IXD2MWK,Haunt,Video_DVD,30,35,43,17,0,4.1,1.1666666666666667,1.4333333333333333,4.176470588235294,,8.733333333333333,3.711111111111111,3.1,0.813953488372093,0.5666666666666667,0.0,0.11088468835640503,0.11088468835640503,"[4.1, 30.0, 1.4333333333333333, 1.1666666666666667, 3.1]","[8.082252858100919, 0.1424105971389959, 0.35138645275772123, 0.39634275449456907, 0.8589628811334726]",0.261684958302217
B00KO6EC4A,Moms' Night Out,Video_DVD,514,759,1404,397,0,4.610894941634241,1.4766536964980546,2.7315175097276265,4.680100755667507,,11.091439688715953,3.045958170224273,5.303501945525292,0.5405982905982906,0.7723735408560312,0.0,0.19584006745836555,0.19584006745836555,"[4.610894941634241, 514.0, 2.7315175097276265, 1.4766536964980546, 5.303501945525292]","[9.089370444006443, 2.4399682309814628, 0.6696406384107871, 0.5016522801468226, 1.4695197778146392]",0.5437100887899422
B004GJYR50,Easter Parade,Video_DVD,78,12,77,72,0,4.82051282051282,0.15384615384615385,0.9871794871794872,4.875,,5.551282051282051,3.339119214119214,6.923076923076923,0.15584415584415584,0.9230769230769231,0.0,0.6404328578455485,0.6404328578455485,"[4.82051282051282, 78.0, 0.9871794871794872, 0.15384615384615385, 6.923076923076923]","[9.502586224658993, 0.3702675525613893, 0.24201034760594398, 0.05226497861466845, 1.918279387146713]",0.6853925927914641
B00114XTHA,Things We Lost in the Fire,Video_DVD,55,131,191,13,0,4.0,2.381818181818182,3.4727272727272727,4.076923076923077,,13.945454545454545,3.481670257842507,5.654545454545454,0.6858638743455497,0.23636363636363636,0.0,0.6404328578455485,0.6404328578455485,"[4.0, 55.0, 3.4727272727272727, 2.381818181818182, 5.654545454545454]","[7.885124739610654, 0.2610860947548258, 0.8513506868083478, 0.8091568961889124, 1.5667885984311434]",0.4043949503089715
B00007JZUP,The Foreigner,Video_DVD,44,82,126,14,0,2.8181818181818183,1.8636363636363635,2.8636363636363638,3.9285714285714284,,6.204545454545454,2.3801406926406927,2.3636363636363638,0.6507936507936508,0.3181818181818182,0.0,0.018480781392734173,0.018480781392734173,"[2.8181818181818183, 44.0, 2.8636363636363638, 1.8636363636363635, 2.3636363636363638]","[5.555428793816597, 0.20886887580386065, 0.7020300166089779, 0.6331189454913246, 0.6549277099551404]",0.08127916176213082
B000E5LEXS,Jeff Dunham: Arguing with Myself,Video_DVD,1082,418,794,1000,0,4.816081330868761,0.38632162661737524,0.7338262476894639,4.824,,6.364140480591497,4.704324577517884,5.031423290203327,0.5264483627204031,0.9242144177449169,0.0,0.6837889115311644,0.6837889115311644,"[4.816081330868761, 1082.0, 0.7338262476894639, 0.38632162661737524, 5.031423290203327]","[9.493850512502569, 5.136275536813119, 0.17989995496472766, 0.1312420950980168, 1.394130917921002]",0.6587705539031397
B000286S1U,Tiptoes,Video_DVD,59,238,352,20,0,2.559322033898305,4.033898305084746,5.966101694915254,3.65,,10.915254237288135,2.006140102113861,4.423728813559322,0.6761363636363636,0.3389830508474576,0.0,0.06275033377837116,0.06275033377837116,"[2.559322033898305, 59.0, 5.966101694915254, 4.033898305084746, 4.423728813559322]","[5.045143371530545, 0.2800741743733586, 1.4626097521172787, 1.37040545621851, 1.2257480151767979]",0.15037268968816903
B002JOUNE8,Say Anything...,Video_DVD,27,15,51,20,0,4.592592592592593,0.5555555555555556,1.8888888888888888,4.85,,6.592592592592593,4.261904761904762,5.555555555555555,0.29411764705882354,0.7407407407407407,0.0,0.8266460543883072,0.8266460543883072,"[4.592592592592593, 27.0, 1.8888888888888888, 0.5555555555555556, 5.555555555555555]","[9.05329136770112, 0.1281695374250963, 0.4630674183628884, 0.18873464499741385, 1.5393600020313127]",0.5615200841352087
0780619331,Rumble in the Bronx,Video_DVD,86,58,103,33,0,4.1976744186046515,0.6744186046511628,1.197674418604651,4.333333333333333,,6.755813953488372,3.876218161683278,6.441860465116279,0.5631067961165048,0.38372093023255816,0.0,0.5565315157051507,0.5565315157051507,"[4.1976744186046515, 86.0, 1.197674418604651, 0.6744186046511628, 6.441860465116279]","[8.274796601742576, 0.40824371179845487, 0.2936138829154566, 0.22911508067127911, 1.7849416209600293]",0.36098701673325234
B00O0292GW,Magic in the Moonlight,Video_DVD,82,76,150,57,0,4.121951219512195,0.926829268292683,1.829268292682927,4.385964912280702,,7.719512195121951,3.0866654348361666,6.365853658536586,0.5066666666666667,0.6951219512195121,0.0,0.5565315157051507,0.5565315157051507,"[4.121951219512195, 82.0, 1.829268292682927, 0.926829268292683, 6.365853658536586]","[8.125524884110979, 0.3892556321799221, 0.44845123012187904, 0.31486462726397824, 1.7638812901324654]",0.2625477360411664
B0009X75HY,Omen IV: The Awakening,Video_DVD,28,58,89,9,0,2.892857142857143,2.0714285714285716,3.1785714285714284,4.111111111111111,,7.285714285714286,2.4624149659863948,-0.39285714285714285,0.651685393258427,0.32142857142857145,0.0,0.054809922001264846,0.054809922001264846,"[2.892857142857143, 28.0, 3.1785714285714284, 2.0714285714285716, -0.39285714285714285]","[5.702634856325562, 0.1329165573297295, 0.7792373993879698, 0.7037106049189288, -0.1088547430007857]",0.07410856943803212
B000059TGB,The Mean Season,Video_DVD,23,36,50,11,0,3.869565217391304,1.565217391304348,2.1739130434782608,3.909090909090909,,9.695652173913043,3.357660455486543,4.391304347826087,0.72,0.4782608695652174,0.0,0.2835359426603893,0.2835359426603893,"[3.869565217391304, 23.0, 2.1739130434782608, 1.565217391304348, 4.391304347826087]","[7.628001106797263, 0.10918145780656352, 0.5329420415941171, 0.5317393476448877, 1.216763688562142]",0.22263328086044173
B000059XTK,Suspect,Video_DVD,78,151,225,52,0,4.358974358974359,1.935897435897436,2.8846153846153846,4.673076923076923,,11.5,3.96561574188812,5.32051282051282,0.6711111111111111,0.6666666666666666,0.0,0.5140889607195559,0.5140889607195559,"[4.358974358974359, 78.0, 2.8846153846153846, 1.935897435897436, 5.32051282051282]","[8.592764139319302, 0.3702675525613893, 0.7071730936537323, 0.6576676475679113, 1.4742332327146035]",0.48243722909895737
B00A2H9QN8,Smashed,Video_DVD,36,110,135,22,0,4.277777777777778,3.0555555555555554,3.75,4.545454545454546,,16.666666666666668,3.952455224514048,9.916666666666666,0.8148148148148148,0.6111111111111112,0.0,0.47445717096479517,0.47445717096479517,"[4.277777777777778, 36.0, 3.75, 3.0555555555555554, 9.916666666666666]","[8.432702846528061, 0.17089271656679506, 0.919325021749852, 1.0380405474857761, 2.7477576036258933]",0.5245338723231217
B00BEIYKM6,The Place Beyond the Pines,Video_DVD,124,280,486,76,0,3.9274193548387095,2.2580645161290325,3.9193548387096775,4.157894736842105,,13.024193548387096,2.885620320237863,5.838709677419355,0.5761316872427984,0.6129032258064516,0.0,0.6837889115311644,0.6837889115311644,"[3.9274193548387095, 124.0, 3.9193548387096775, 2.2580645161290325, 5.838709677419355]","[7.742047879416106, 0.5886304681745164, 0.9608429259579099, 0.767115008699166, 1.6178177053606508]",0.43276773593275275
B003OXGW5M,9th Company,Video_DVD,70,100,277,47,0,3.8714285714285714,1.4285714285714286,3.9571428571428573,4.085106382978723,,8.314285714285715,3.4990785337123356,1.9,0.36101083032490977,0.6714285714285714,0.0,0.6837889115311644,0.6837889115311644,"[3.8714285714285714, 70.0, 3.9571428571428573, 1.4285714285714286, 1.9]","[7.63167430155174, 0.3322913933243237, 0.9701067848560344, 0.4853176585647785, 0.526461120694709]",0.4781211454209336
B001UV4X8S,Observe and Report,Video_DVD,93,305,758,28,0,3.139784946236559,3.2795698924731185,8.150537634408602,4.428571428571429,,13.53763440860215,1.7303218766849382,6.161290322580645,0.4023746701846966,0.3010752688172043,0.0,0.2243693345513316,0.2243693345513316,"[3.139784946236559, 93.0, 8.150537634408602, 3.2795698924731185, 6.161290322580645]","[6.189398989156749, 0.44147285113088724, 1.9981315168068468, 1.1141432269202172, 1.707199899026985]",0.39601285381140605
