product_id,product_title,product_category,cnt,helpful_votes_cnt,total_votes_cnt,verified_purchase_cnt,vine_cnt,star_rating_mean,helpful_votes_mean,total_votes_mean,star_rating_with_verified_purchase_mean,star_rating_with_vine_mean,star_rating_with_votes_mean,star_rating_helpful_votes_weighted_mean,sentiment_score_mean,helpful_votes_ratio,verified_purchase_ratio,vine_ratio,percent_rank,label,product_category_idx,product_category_vec,unscaled_features,features,prediction
B00I5LMSBK,JoJo's Bizarre Adventure: All Star Battle,Video_Games,106,70,177,99,0,4.60377358490566,0.660377358490566,1.669811320754717,4.636363636363637,,7.556603773584905,4.108912440377479,7.056603773584905,0.3954802259887006,0.9339622641509434,0.0,0.4938544739429695,0.4938544739429695,1.0,"(0.0, 1.0)","[0.0, 1.0, 4.60377358490566, 106.0, 1.669811320754717, 0.660377358490566, 7.056603773584905]","[0.0, 2.688934168005617, 9.128773292684354, 0.6031726757162016, 0.46613153022631715, 0.25943580369315944, 2.1212537820825044]",0.6794344693669575
B00L4EGIV6,The German Doctor,Video_DVD,22,93,151,17,0,3.9545454545454546,4.2272727272727275,6.863636363636363,3.823529411764706,,20.5,3.0644860115009367,5.090909090909091,0.6158940397350994,0.7727272727272727,0.0,0.600660529829246,0.600660529829246,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.9545454545454546, 22.0, 6.863636363636363, 4.2272727272727275, 5.090909090909091]","[2.289820132886848, 0.0, 7.841425792207071, 0.1251867817524192, 1.915999299641097, 1.6607260732514064, 1.530355183573377]",0.4618240314597363
B00STPQ7OG,Everly,Video_DVD,25,24,42,22,0,3.76,0.96,1.68,3.8636363636363638,,7.76,3.341333333333334,1.08,0.5714285714285714,0.88,0.0,0.12866277844143068,0.12866277844143068,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.76, 25.0, 1.68, 0.96, 1.08]","[2.289820132886848, 0.0, 7.455663695762861, 0.14225770653684, 0.4689757226141387, 0.37714553405451295, 0.3246539210866379]",0.22372070197744742
0060518499,Manhunt: The 12-Day Chase for Lincoln's Killer,Books,194,1060,1611,62,0,4.582474226804123,5.463917525773196,8.304123711340207,4.596774193548387,,28.61340206185567,3.337600132912114,3.6030927835051547,0.6579764121663563,0.31958762886597936,0.0,0.6498649864986499,0.6498649864986499,2.0,"(0.0, 0.0)","[0.0, 0.0, 4.582474226804123, 194.0, 8.304123711340207, 5.463917525773196, 3.6030927835051547]","[0.0, 0.0, 9.086539023817151, 1.1039198027258785, 2.3181145346446295, 2.1465542638411925, 1.0831094446332563]",0.7587881178293195
0142414824,Revolting Rhymes,Books,29,42,67,21,0,4.655172413793103,1.4482758620689655,2.310344827586207,4.9523809523809526,,7.482758620689655,4.625961157352359,4.310344827586207,0.6268656716417911,0.7241379310344828,0.0,0.667066706670667,0.667066706670667,2.0,"(0.0, 0.0)","[0.0, 0.0, 4.655172413793103, 29.0, 2.310344827586207, 1.4482758620689655, 4.310344827586207]","[0.0, 0.0, 9.230691479530321, 0.16501893958273442, 0.6449378779792138, 0.5689695556856876, 1.295713286584602]",0.7822708729528164
0751550213,The Mill River Recluse,Books,24,33,44,18,0,4.041666666666667,1.375,1.8333333333333333,4.166666666666667,,6.791666666666667,3.7725694444444446,3.3333333333333335,0.75,0.75,0.0,0.045304530453045305,0.045304530453045305,2.0,"(0.0, 0.0)","[0.0, 0.0, 4.041666666666667, 24.0, 1.8333333333333333, 1.375, 3.3333333333333335]","[0.0, 0.0, 8.01417750985148, 0.1365673982753664, 0.5117790623765403, 0.5401824055468284, 1.002018274958759]",0.17799888111069734
0764200739,The Measure of a Lady,Books,59,238,346,15,0,4.3559322033898304,4.033898305084746,5.864406779661017,4.866666666666666,,19.966101694915253,3.4834330793800214,8.610169491525424,0.6878612716763006,0.2542372881355932,0.0,0.36673667366736673,0.36673667366736673,2.0,"(0.0, 0.0)","[0.0, 0.0, 4.3559322033898304, 59.0, 5.864406779661017, 4.033898305084746, 8.610169491525424]","[0.0, 0.0, 8.637331273940926, 0.33572818742694244, 1.63706214713975, 1.584757011034147, 2.588264154300252]",0.3749119314382232
0767809688,The Caine Mutiny,Video_DVD,59,343,490,27,0,4.47457627118644,5.813559322033898,8.305084745762711,4.555555555555555,,30.593220338983052,3.626840071430194,10.11864406779661,0.7,0.4576271186440678,0.0,0.8266460543883072,0.8266460543883072,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.47457627118644, 59.0, 8.305084745762711, 5.813559322033898, 10.11864406779661]","[2.289820132886848, 0.0, 8.87258932420391, 0.33572818742694244, 2.3183828095331718, 2.2839145159021528, 3.0417198821205713]",0.7617556594451012
0783233507,The War,Video_DVD,141,185,306,115,0,4.75886524822695,1.3120567375886525,2.1702127659574466,4.817391304347826,,10.24822695035461,4.314028416422033,5.3546099290780145,0.6045751633986928,0.8156028368794326,0.0,0.47445717096479517,0.47445717096479517,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.75886524822695, 141.0, 2.1702127659574466, 1.3120567375886525, 5.3546099290780145]","[2.289820132886848, 0.0, 9.43630288942372, 0.8023334648677777, 0.6058197024650728, 0.5154545197996816, 1.609625101263538]",0.5401310346427322
1563899809,"Y: The Last Man, Vol. 1: Unmanned",Books,151,466,929,60,0,4.271523178807947,3.0860927152317883,6.152317880794702,4.216666666666667,,14.04635761589404,3.3753680208376813,7.735099337748345,0.5016146393972013,0.3973509933774834,0.0,0.6498649864986499,0.6498649864986499,2.0,"(0.0, 0.0)","[0.0, 0.0, 4.271523178807947, 151.0, 6.152317880794702, 3.0860927152317883, 7.735099337748345]","[0.0, 0.0, 8.46995752389574, 0.8592365474825137, 1.717433168986656, 1.212402172112328, 2.3252132685135702]",0.6657999370993457
1591826063,"Fruits Basket, Vol. 4",Books,22,34,48,12,0,4.7727272727272725,1.5454545454545454,2.1818181818181817,4.833333333333333,,12.454545454545455,4.35898615644605,5.5,0.7083333333333334,0.5454545454545454,0.0,0.9522952295229523,0.9522952295229523,2.0,"(0.0, 0.0)","[0.0, 0.0, 4.7727272727272725, 22.0, 2.1818181818181817, 1.5454545454545454, 5.5]","[0.0, 0.0, 9.46378974921543, 0.1251867817524192, 0.609059380018362, 0.6071471665650303, 1.653330153681952]",0.8794257193516279
1594482225,The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order,Books,35,157,359,8,0,3.3714285714285714,4.485714285714286,10.257142857142858,2.375,,19.285714285714285,2.7123931955227234,6.171428571428572,0.4373259052924791,0.22857142857142856,0.0,0.20222022202220222,0.20222022202220222,2.0,"(0.0, 0.0)","[0.0, 0.0, 3.3714285714285714, 35.0, 10.257142857142858, 4.485714285714286, 6.171428571428572]","[0.0, 0.0, 6.685169575228097, 0.199160789151576, 2.8633041567768, 1.7622574061475753, 1.8551652633522164]",0.31385121131568305
6305162034,Guilty by Suspicion,Video_DVD,28,114,259,9,0,3.8214285714285716,4.071428571428571,9.25,4.111111111111111,,18.392857142857142,2.5915721990939757,1.1428571428571428,0.44015444015444016,0.32142857142857145,0.0,0.31761647108425267,0.31761647108425267,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.8214285714285716, 28.0, 9.25, 4.071428571428571, 1.1428571428571428]","[2.289820132886848, 0.0, 7.577469751582695, 0.15932863132126082, 2.5821579965361807, 1.5995011488919075, 0.343549122843003]",0.49778108509527275
6305280762,The Towering Inferno,Video_DVD,162,678,988,52,0,4.222222222222222,4.185185185185185,6.098765432098766,4.576923076923077,,19.469135802469136,3.7513954896761597,6.555555555555555,0.6862348178137652,0.32098765432098764,0.0,0.7941817159721735,0.7941817159721735,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.222222222222222, 162.0, 6.098765432098766, 4.185185185185185, 6.555555555555555]","[2.289820132886848, 0.0, 8.372199185549313, 0.9218299383587233, 1.7024838842694339, 1.6441915643580232, 1.9706359407522256]",0.702821056239302
6305941122,A Personal Journey with Martin Scorsese Through American Movies,Video_DVD,48,227,276,31,0,3.8541666666666665,4.729166666666667,5.75,3.2903225806451615,,22.479166666666668,3.5666461624794956,6.104166666666667,0.822463768115942,0.6458333333333334,0.0,0.9960649286768323,0.9960649286768323,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.8541666666666665, 48.0, 5.75, 4.729166666666667, 6.104166666666667]","[2.289820132886848, 0.0, 7.64238576970373, 0.2731347965507328, 1.6051252410900583, 1.857900091805001, 1.8349459660182272]",0.4618240314597363
907843905X,Ship Simulator 2008,Video_Games,46,161,223,30,0,3.608695652173913,3.5,4.8478260869565215,3.466666666666667,,18.152173913043477,2.957800339121849,5.478260869565218,0.7219730941704036,0.6521739130434783,0.0,0.2745821042281219,0.2745821042281219,1.0,"(0.0, 1.0)","[0.0, 1.0, 3.608695652173913, 46.0, 4.8478260869565215, 3.5, 5.478260869565218]","[0.0, 2.688934168005617, 7.155643926321895, 0.2617541800277856, 1.3532813941893496, 1.3750097595737452, 1.6467952518887428]",0.35937291766212326
B00000IBRK,Demons,Video_DVD,56,293,491,5,0,3.8035714285714284,5.232142857142857,8.767857142857142,3.4,,24.160714285714285,2.5448934643787586,3.607142857142857,0.5967413441955194,0.08928571428571429,0.0,0.5565315157051507,0.5565315157051507,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.8035714285714284, 56.0, 8.767857142857142, 5.232142857142857, 3.607142857142857]","[2.289820132886848, 0.0, 7.542061014425766, 0.31865726264252164, 2.44756674961248, 2.055499283444425, 1.0843269189732283]",0.4719731853146679
B0000488VT,Seaman,Video_Games,36,150,227,7,0,4.277777777777778,4.166666666666667,6.305555555555555,4.857142857142857,,24.02777777777778,3.407373613424146,9.916666666666666,0.6607929515418502,0.19444444444444445,0.0,0.8087512291052114,0.8087512291052114,1.0,"(0.0, 1.0)","[0.0, 1.0, 4.277777777777778, 36.0, 6.305555555555555, 4.166666666666667, 9.916666666666666]","[0.0, 2.688934168005617, 8.482359701148646, 0.2048510974130496, 1.7602098054465856, 1.6369163804449347, 2.9810043680023073]",0.7629356843545317
B00004W4S4,Star Wars: Starfighter,Video_Games,101,260,478,10,0,4.00990099009901,2.5742574257425743,4.732673267326732,4.4,,13.96039603960396,2.922069344512296,7.0594059405940595,0.5439330543933054,0.09900990099009901,0.0,0.8596361848574238,0.8596361848574238,1.0,"(0.0, 1.0)","[0.0, 1.0, 4.00990099009901, 101.0, 4.732673267326732, 2.5742574257425743, 7.0594059405940595]","[0.0, 2.688934168005617, 7.951189690288495, 0.5747211344088337, 1.3211362294292688, 1.0113225954432072, 2.1220961288483022]",0.639232444143068
B00005B8IX,F-Zero: Maximum Velocity,Video_Games,115,126,200,3,0,4.156521739130435,1.0956521739130434,1.7391304347826086,3.0,,9.104347826086956,3.5579842081760242,9.11304347826087,0.63,0.02608695652173913,0.0,0.9006882989183874,0.9006882989183874,1.0,"(0.0, 1.0)","[0.0, 1.0, 4.156521739130435, 115.0, 1.7391304347826086, 1.0956521739130434, 9.11304347826087]","[0.0, 2.688934168005617, 8.241922401884015, 0.654385450069464, 0.48548211450739, 0.43043783777960715, 2.7394308317133373]",0.6134888124760077
B00005JO1S,Zathura: A Space Adventure,Video_DVD,22,364,450,0,0,3.909090909090909,16.545454545454547,20.454545454545453,,,69.0,2.888338952985238,15.545454545454545,0.8088888888888889,0.0,0.0,0.3942800927552526,0.3942800927552526,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.909090909090909, 22.0, 20.454545454545453, 16.545454545454547, 15.545454545454545]","[2.289820132886848, 0.0, 7.751294461262162, 0.1251867817524192, 5.709931687672143, 6.500046136166795, 4.673048864125848]",0.5027666484625952
B00005JPXA,The 11th Hour,Video_DVD,121,242,601,61,0,4.198347107438017,2.0,4.966942148760331,4.377049180327869,,10.59504132231405,2.4891990857477158,3.43801652892562,0.40266222961730447,0.5041322314049587,0.0,0.5140889607195559,0.5140889607195559,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.198347107438017, 121.0, 4.966942148760331, 2.0, 3.43801652892562]","[2.289820132886848, 0.0, 8.324857476366128, 0.6885272996383056, 1.3865329067842258, 0.7857198626135686, 1.0334866174781248]",0.6484253686513947
B00005Y405,Baseball Advance,Video_Games,25,88,133,3,0,4.32,3.52,5.32,4.666666666666667,,18.56,3.418911128087599,8.12,0.6616541353383458,0.12,0.0,0.752826941986234,0.752826941986234,1.0,"(0.0, 1.0)","[0.0, 1.0, 4.32, 25.0, 5.32, 3.52, 8.12]","[0.0, 2.688934168005617, 8.566081693004138, 0.14225770653684, 1.4850897882781062, 1.3828669581998807, 2.4409165177995362]",0.6599759797286259
B000065DGH,Icewind Dale II,Video_Games,96,561,1097,11,0,4.0,5.84375,11.427083333333334,4.363636363636363,,25.260416666666668,2.7017350786268732,8.385416666666666,0.5113947128532361,0.11458333333333333,0.0,0.8343166175024582,0.8343166175024582,1.0,"(0.0, 1.0)","[0.0, 1.0, 4.0, 96.0, 11.427083333333334, 5.84375, 8.385416666666666]","[0.0, 2.688934168005617, 7.93155712315198, 0.5462695931014656, 3.1898956331083226, 2.295775223574021, 2.5207022229431275]",0.6645914696185987
B000066C6G,20 Million Miles to Earth,Video_DVD,53,104,166,30,0,4.39622641509434,1.9622641509433962,3.1320754716981134,4.6,,12.377358490566039,2.9265233194478473,6.735849056603773,0.6265060240963856,0.5660377358490566,0.0,0.3942800927552526,0.3942800927552526,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.39622641509434, 53.0, 3.1320754716981134, 1.9622641509433962, 6.735849056603773]","[2.289820132886848, 0.0, 8.717230234407602, 0.3015863378581008, 0.8743258081081204, 0.7708949595453881, 2.0248331556242087]",0.37871200071574124
B0000897DY,Cheats,Video_DVD,43,62,153,12,0,4.558139534883721,1.441860465116279,3.558139534883721,4.833333333333333,,10.651162790697674,2.9845514950166114,6.395348837209302,0.40522875816993464,0.27906976744186046,0.0,0.2243693345513316,0.2243693345513316,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.558139534883721, 43.0, 3.558139534883721, 1.441860465116279, 6.395348837209302]","[2.289820132886848, 0.0, 9.038286024056907, 0.24468325524336482, 0.9932625354369218, 0.5664492032795494, 1.9224769228859906]",0.5387624331780031
B00008OM23,King Rat,Video_DVD,51,70,120,34,0,4.372549019607843,1.3725490196078431,2.3529411764705883,4.382352941176471,,10.686274509803921,3.6451991907874257,3.4705882352941178,0.5833333333333334,0.6666666666666666,0.0,0.6404328578455485,0.6404328578455485,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.372549019607843, 51.0, 2.3529411764705883, 1.3725490196078431, 3.4705882352941178]","[2.289820132886848, 0.0, 8.670280580700448, 0.2902057213351536, 0.6568287431570571, 0.5392195135583314, 1.0432778509864724]",0.40184589193324555
B0000A9GHP,The House That Dripped Blood,Video_DVD,35,176,231,12,0,4.114285714285714,5.0285714285714285,6.6,4.25,,26.542857142857144,3.2174634702365794,10.2,0.7619047619047619,0.34285714285714286,0.0,0.47445717096479517,0.47445717096479517,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.114285714285714, 35.0, 6.6, 5.0285714285714285, 10.2]","[2.289820132886848, 0.0, 8.15817304095632, 0.199160789151576, 1.842404624555545, 1.9755242259998296, 3.0661759213738016]",0.47109462388208684
B0000VAGXU,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",Video_DVD,165,393,639,77,0,4.363636363636363,2.381818181818182,3.8727272727272726,4.64935064935065,,15.036363636363637,3.698694378004021,7.357575757575757,0.6150234741784038,0.4666666666666667,0.0,0.43391188251001334,0.43391188251001334,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.363636363636363, 165.0, 3.8727272727272726, 2.381818181818182, 7.357575757575757]","[2.289820132886848, 0.0, 8.652607770711251, 0.938900863143144, 1.0810803995325926, 0.9357209272943409, 2.211727610545333]",0.5181594225731324
B0006B2A42,Ice Station Zebra,Video_DVD,239,487,879,169,0,4.364016736401673,2.0376569037656904,3.6778242677824267,4.491124260355029,,12.552301255230125,2.909327875522805,7.486315789473684,0.5540386803185438,0.7071129707112971,0.0,0.43391188251001334,0.43391188251001334,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.364016736401673, 239.0, 3.6778242677824267, 2.0376569037656904, 7.486315789473684]","[2.289820132886848, 0.0, 8.653362007790287, 1.3599836744921905, 1.0266727938280233, 0.800513751240184, 2.250427569949482]",0.5259530930624826
B000AC7OY8,The Truth About Love,Video_DVD,26,39,65,13,0,3.576923076923077,1.5,2.5,4.3076923076923075,,7.461538461538462,3.0476412476412476,11.692307692307692,0.6,0.5,0.0,0.03295622233152976,0.03295622233152976,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.576923076923077, 26.0, 2.5, 1.5, 11.692307692307692]","[2.289820132886848, 0.0, 7.092642427433982, 0.1479480147983136, 0.6978805396043731, 0.5892898969601765, 3.5147717952399535]",0.30365079667877815
B000FS2VSQ,Dragon Ball Z: Wrath of the Dragon,Video_DVD,33,64,95,20,0,4.515151515151516,1.9393939393939394,2.878787878787879,4.7,,13.090909090909092,4.120277449822905,6.757575757575758,0.6736842105263158,0.6060606060606061,0.0,0.720609936055091,0.720609936055091,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.515151515151516, 33.0, 2.878787878787879, 1.9393939393939394, 6.757575757575758]","[2.289820132886848, 0.0, 8.953045540527615, 0.1877801726286288, 0.8036200153020054, 0.7619101698070969, 2.0313643210527563]",0.5264979322515329
B000O3C5DS,The Bothersome Man,Video_DVD,23,109,141,12,0,3.9565217391304346,4.739130434782608,6.130434782608695,3.9166666666666665,,25.0,3.310811348854827,5.173913043478261,0.7730496453900709,0.5217391304347826,0.0,0.720609936055091,0.720609936055091,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.9565217391304346, 23.0, 6.130434782608695, 4.739130434782608, 5.173913043478261]","[2.289820132886848, 0.0, 7.845344545726414, 0.1308770900138928, 1.7113244536385497, 1.8618144570625865, 1.5553066267838125]",0.4618240314597363
B000UAE7MM,My Best Friend,Video_DVD,29,127,161,10,0,4.206896551724138,4.379310344827586,5.551724137931035,4.8,,25.275862068965516,3.9531363736393956,10.310344827586206,0.7888198757763976,0.3448275862068966,0.0,0.3942800927552526,0.3942800927552526,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.206896551724138, 29.0, 5.551724137931035, 4.379310344827586, 10.310344827586206]","[2.289820132886848, 0.0, 8.341810077797772, 0.16501893958273442, 1.5497760948455737, 1.7204555612400554, 3.099346181510368]",0.4312012146245677
B000XUOIQY,Tinker Bell,Video_DVD,415,618,1097,302,0,4.607228915662651,1.489156626506024,2.6433734939759037,4.711920529801325,,10.534939759036144,4.340290484035021,6.973493975903614,0.5633546034639927,0.727710843373494,0.0,0.5565315157051507,0.5565315157051507,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.607228915662651, 415.0, 2.6433734939759037, 1.489156626506024, 6.973493975903614]","[2.289820132886848, 0.0, 9.135624831003968, 2.3614779285115444, 0.7379035681407203, 0.5850299699941993, 2.096270521251071]",0.5756171840646542
B0012NWBH4,Advance Wars: Days of Ruin,Video_Games,30,1,4,19,0,4.566666666666666,0.03333333333333333,0.13333333333333333,4.7368421052631575,,4.7,4.416666666666667,5.166666666666667,0.25,0.6333333333333333,0.0,0.9006882989183874,0.9006882989183874,1.0,"(0.0, 1.0)","[0.0, 1.0, 4.566666666666666, 30.0, 0.13333333333333333, 0.03333333333333333, 5.166666666666667]","[0.0, 2.688934168005617, 9.055194382265176, 0.17070924784420802, 0.03722029544556657, 0.013095331043559477, 1.5531283261860762]",0.6648053557103926
B001AR0D5Y,Never Cry Werewolf,Video_DVD,82,189,245,60,0,3.8048780487804876,2.3048780487804876,2.9878048780487805,4.05,,11.28048780487805,3.3999428106688283,3.4634146341463414,0.7714285714285715,0.7317073170731707,0.0,0.14847867331881104,0.14847867331881104,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.8048780487804876, 82.0, 2.9878048780487805, 2.3048780487804876, 3.4634146341463414]","[2.289820132886848, 0.0, 7.544651897632371, 0.46660527744083524, 0.8340523522101045, 0.9054942319144175, 1.0411214271522713]",0.20274979582485836
B001GCUO02,Knowing,Video_DVD,359,1417,2545,144,0,3.565459610027855,3.947075208913649,7.089136490250697,4.444444444444445,,18.919220055710305,1.9253492037131767,4.6155988857938715,0.5567779960707269,0.4011142061281337,0.0,0.31761647108425267,0.31761647108425267,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.565459610027855, 359.0, 7.089136490250697, 3.947075208913649, 4.6155988857938715]","[2.289820132886848, 0.0, 7.069911641806779, 2.0428206658690224, 1.9789481596580834, 1.5506476954365274, 1.3874743300334234]",0.4146967246859344
B001L57ZYM,Eagle Eye,Video_DVD,170,227,430,71,0,3.911764705882353,1.3352941176470587,2.5294117647058822,4.676056338028169,,7.6647058823529415,3.158641146435264,3.6941176470588237,0.5279069767441861,0.4176470588235294,0.0,0.47445717096479517,0.47445717096479517,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.911764705882353, 170.0, 2.5294117647058822, 1.3352941176470587, 3.6941176470588237]","[2.289820132886848, 0.0, 7.756596304258921, 0.9673524044505121, 0.7060908988938364, 0.5245835553331767, 1.1104720176601774]",0.4301798660448627
B002N1C1CO,"I Love You, Beth Cooper",Video_DVD,44,73,142,29,0,3.590909090909091,1.6590909090909092,3.227272727272727,4.206896551724138,,9.272727272727273,2.9105824730824734,6.0227272727272725,0.5140845070422535,0.6590909090909091,0.0,0.12866277844143068,0.12866277844143068,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.590909090909091, 44.0, 3.227272727272727, 1.6590909090909092, 6.0227272727272725]","[2.289820132886848, 0.0, 7.1203751446478, 0.2503735635048384, 0.9009003329438271, 0.6517903405771649, 1.8104648377095756]",0.2920798617792508
B002OMIKHC,Aliens in the Attic,Video_DVD,101,41,84,85,0,4.534653465346534,0.40594059405940597,0.8316831683168316,4.658823529411765,,6.267326732673268,4.316300366300367,5.574257425742574,0.4880952380952381,0.8415841584158416,0.0,0.14847867331881104,0.14847867331881104,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.534653465346534, 101.0, 0.8316831683168316, 0.40594059405940597, 5.574257425742574]","[2.289820132886848, 0.0, 8.991715748523779, 0.5747211344088337, 0.23216619931393007, 0.15947779389681344, 1.6756523429755876]",0.4650075834293046
B002OVO18A,The House of the Devil,Video_DVD,104,390,911,32,0,3.3653846153846154,3.75,8.759615384615385,3.625,,14.278846153846153,1.7959667679690736,3.605769230769231,0.4281009879253567,0.3076923076923077,0.0,0.35577260909282554,0.35577260909282554,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.3653846153846154, 104.0, 8.759615384615385, 3.75, 3.605769230769231]","[2.289820132886848, 0.0, 6.673185079574983, 0.5917920591932544, 2.4452660445368615, 1.4732247424004412, 1.0839139993544267]",0.38071444628962386
B003IB0FRG,Operation: Endgame,Video_DVD,29,95,194,5,0,2.7586206896551726,3.2758620689655173,6.689655172413793,4.2,,11.689655172413794,1.7659304775684088,2.103448275862069,0.4896907216494845,0.1724137931034483,0.0,0.11088468835640503,0.11088468835640503,0.0,"(1.0, 0.0)","[1.0, 0.0, 2.7586206896551726, 29.0, 6.689655172413793, 3.2758620689655173, 2.103448275862069]","[2.289820132886848, 0.0, 5.470039395277228, 0.16501893958273442, 1.8674320645965294, 1.2869549473842934, 0.6323080838532857]",0.1794598251147233
B004OUZLGK,Daydream Nation,Video_DVD,25,39,52,14,0,4.08,1.56,2.08,4.142857142857143,,10.8,3.678137254901961,5.48,0.75,0.56,0.0,0.2835359426603893,0.2835359426603893,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.08, 25.0, 2.08, 1.56, 5.48]","[2.289820132886848, 0.0, 8.09018826561502, 0.14225770653684, 0.5806366089508385, 0.6128614928385836, 1.6473180440321995]",0.27539078345665985
B004Z7AHZC,Diary of a Wimpy Kid: Rodrick Rules,Video_DVD,268,236,302,196,0,4.597014925373134,0.8805970149253731,1.126865671641791,4.673469387755102,,8.723880597014926,4.478858682776594,5.2611940298507465,0.7814569536423841,0.7313432835820896,0.0,0.47445717096479517,0.47445717096479517,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.597014925373134, 268.0, 1.126865671641791, 0.8805970149253731, 5.2611940298507465]","[2.289820132886848, 0.0, 9.115371619144813, 1.5250026140749249, 0.314567049194807, 0.3459512827925414, 1.5815437698043096]",0.5397048283542585
B006J8NPAE,Bag of Bones,Video_DVD,95,122,174,59,0,3.8526315789473684,1.2842105263157895,1.831578947368421,4.559322033898305,,8.610526315789473,3.5348934272154087,4.747368421052632,0.7011494252873564,0.6210526315789474,0.0,0.2835359426603893,0.2835359426603893,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.8526315789473684, 95.0, 1.831578947368421, 1.2842105263157895, 4.747368421052632]","[2.289820132886848, 0.0, 7.639341860720065, 0.5405792848399921, 0.5112893216469934, 0.5045148591518703, 1.4270849747570533]",0.2354765846510772
B007IUEEA2,Seeking Justice,Video_DVD,79,76,97,26,30,3.9367088607594938,0.9620253164556962,1.2278481012658229,4.423076923076923,3.6,7.468354430379747,3.672679172679173,5.443037974683544,0.7835051546391752,0.3291139240506329,0.379746835443038,0.2835359426603893,0.2835359426603893,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.9367088607594938, 79.0, 1.2278481012658229, 0.9620253164556962, 5.443037974683544]","[2.289820132886848, 0.0, 7.80605780158312, 0.44953435265641445, 0.342756518185439, 0.37794119973817225, 1.6362070565782263]",0.24156629025628118
B00AZWE7ES,Hyperdimension Neptunia Victory,Video_Games,34,85,133,25,0,4.470588235294118,2.5,3.911764705882353,4.64,,16.5,3.333127855378495,13.294117647058824,0.6390977443609023,0.7352941176470589,0.0,0.15363815142576204,0.15363815142576204,1.0,"(0.0, 1.0)","[0.0, 1.0, 4.470588235294118, 34.0, 3.911764705882353, 2.5, 13.294117647058824]","[0.0, 2.688934168005617, 8.864681490581624, 0.1934704808901024, 1.0919777854986075, 0.9821498282669607, 3.996284649541403]",0.5545305804707737
B00G3HOJZ6,Young Detective Dee: Rise of the Sea Dragon,Video_DVD,36,10,17,33,0,4.333333333333333,0.2777777777777778,0.4722222222222222,4.393939393939394,,5.611111111111111,4.169444444444444,5.111111111111111,0.5882352941176471,0.9166666666666666,0.0,0.31761647108425267,0.31761647108425267,0.0,"(1.0, 0.0)","[1.0, 0.0, 4.333333333333333, 36.0, 0.4722222222222222, 0.2777777777777778, 5.111111111111111]","[2.289820132886848, 0.0, 8.592520216747978, 0.2048510974130496, 0.13182187970304826, 0.10912775869632899, 1.53642802160343]",0.28786718970381764
B00H9HZITU,Her,Video_DVD,130,163,553,84,0,3.876923076923077,1.2538461538461538,4.253846153846154,3.9523809523809526,,8.830769230769231,2.0752579937137656,4.946153846153846,0.29475587703435807,0.6461538461538462,0.0,0.9730869229147635,0.9730869229147635,0.0,"(1.0, 0.0)","[1.0, 0.0, 3.876923076923077, 130.0, 4.253846153846154, 1.2538461538461538, 4.946153846153846]","[2.289820132886848, 0.0, 7.68750921167038, 0.739740073991568, 1.1874705796960565, 0.4925859138692757, 1.4868409633811122]",0.4882300831436867
B00JDP1AWU,Sid Meier's Civilization: Beyond Earth,Video_Games,80,194,397,74,0,3.375,2.425,4.9625,3.418918918918919,,8.3875,1.5967770138358373,3.975,0.48866498740554154,0.925,0.0,0.7819567354965585,0.7819567354965585,1.0,"(0.0, 1.0)","[0.0, 1.0, 3.375, 80.0, 4.9625, 2.425, 3.975]","[0.0, 2.688934168005617, 6.692251322659483, 0.45522466091788805, 1.3852928711146808, 0.9526853334189519, 1.19490679288832]",0.3352885308681675
